cohort_month,cohort_age_months,active_accounts,churned_accounts,total_mrr,avg_mrr,avg_health,avg_usage,avg_adoption,avg_days_since_login,avg_support_tickets,avg_renewal_probability,total_revenue_at_risk,starting_accounts,retention_rate,cohort_churn_rate,mrr_per_starting_account,revenue_at_risk_per_starting_account
2022-01-01,23,16,0,46932.33,2933.270625,0.67175,17.534375,75.279375,15.5625,1.0625,97.304375,203.81,45,0.3556,0.0,1042.94,4.53
2022-01-01,24,16,2,47833.880000000005,2989.6175000000003,0.695875,20.4975,74.6875,10.6875,1.0,98.1,1471.79,45,0.3556,0.125,1062.98,32.71
2022-01-01,25,14,1,41567.84,2969.1314285714284,0.6917857142857143,19.462142857142858,73.0646153846154,9.071428571428571,1.5384615384615385,98.60571428571428,43.85,45,0.3111,0.0714,923.73,0.97
2022-01-01,26,13,0,46432.659999999996,3571.743076923077,0.6533846153846153,18.883846153846154,70.34461538461538,8.0,1.5384615384615385,97.89230769230768,130.79,45,0.2889,0.0,1031.84,2.91
2022-01-01,27,13,0,46425.11,3571.162307692308,0.6614615384615384,17.11230769230769,68.24923076923076,10.153846153846153,1.0,97.10846153846154,783.23,45,0.2889,0.0,1031.67,17.41
2022-01-01,28,13,2,46543.44,3580.2646153846154,0.6336153846153846,16.107692307692307,64.52692307692308,15.538461538461538,0.7692307692307693,97.76846153846154,116.32,45,0.2889,0.1538,1034.3,2.58
2022-01-01,29,11,2,45904.36,4173.123636363636,0.6741818181818182,19.25090909090909,72.00636363636363,9.181818181818182,0.9090909090909091,98.78727272727274,81.59,45,0.2444,0.1818,1020.1,1.81
2022-01-01,30,9,1,46296.96,5144.106666666667,0.7214444444444444,19.93,79.00888888888888,8.88888888888889,1.0,98.91555555555556,16.53,45,0.2,0.1111,1028.82,0.37
2022-01-01,31,8,1,52041.78,6505.2225,0.7595000000000001,21.4575,83.2925,10.0,0.75,98.14625,393.9,45,0.1778,0.125,1156.48,8.75
2022-01-01,32,7,0,52579.07,7511.295714285714,0.7347142857142857,20.490000000000002,83.4342857142857,19.0,1.5714285714285714,97.75571428571428,1261.53,45,0.1556,0.0,1168.42,28.03
2022-01-01,33,7,0,52853.479999999996,7550.4971428571425,0.7454285714285714,19.885714285714283,79.63714285714286,14.571428571428571,1.1428571428571428,97.25857142857141,2691.21,45,0.1556,0.0,1174.52,59.8
2022-01-01,34,7,2,53056.35,7579.478571428571,0.7302857142857143,22.104285714285712,78.18285714285715,6.285714285714286,0.8571428571428571,99.2942857142857,502.87,45,0.1556,0.2857,1179.03,11.17
2022-01-01,35,5,0,46866.91,9373.382000000001,0.7172000000000001,20.418,77.056,23.4,0.6,96.446,2655.05,45,0.1111,0.0,1041.49,59.0
2022-02-01,0,56,3,85486.78,1526.5496428571428,0.5478571428571428,14.675178571428571,58.44745098039216,15.696428571428571,1.4181818181818182,98.70785714285715,343.89,56,1.0,0.0536,1526.55,6.14
2022-02-01,1,53,4,83337.13,1572.3986792452831,0.5654905660377358,15.375849056603773,63.04773584905661,14.09433962264151,1.320754716981132,98.75867924528302,626.1,56,0.9464,0.0755,1488.16,11.18
2022-02-01,2,49,2,48599.74,991.8314285714285,0.5858571428571429,15.711632653061224,65.249375,16.122448979591837,1.2916666666666667,98.62551020408162,625.15,56,0.875,0.0408,867.85,11.16
2022-02-01,3,47,0,48841.87,1039.1887234042554,0.6121489361702128,17.02744680851064,66.50717391304347,14.808510638297872,1.446808510638298,97.54170212765958,650.9,56,0.8393,0.0,872.18,11.62
2022-02-01,4,47,3,50264.92,1069.4663829787235,0.6305106382978724,17.520851063829788,68.0836170212766,9.702127659574469,1.3404255319148937,98.72489361702127,702.03,56,0.8393,0.0638,897.59,12.54
2022-02-01,5,44,2,48943.33,1112.3484090909092,0.6426136363636363,18.747954545454544,70.54372093023257,10.545454545454545,1.5238095238095237,99.05363636363636,365.93,56,0.7857,0.0455,873.99,6.53
2022-02-01,6,42,0,48152.4,1146.4857142857143,0.6412857142857143,18.591428571428573,69.59738095238096,14.19047619047619,1.0238095238095237,98.50761904761904,331.62,56,0.75,0.0,859.86,5.92
2022-02-01,7,42,1,48528.689999999995,1155.445,0.6199761904761905,17.86261904761905,68.71928571428572,13.69047619047619,1.2195121951219512,98.32976190476191,867.6800000000001,56,0.75,0.0238,866.58,15.49
2022-02-01,8,41,4,48058.43,1172.1568292682928,0.6225609756097561,18.808536585365854,65.7874358974359,12.878048780487806,1.175,98.40146341463415,1041.19,56,0.7321,0.0976,858.19,18.59
2022-02-01,9,37,4,41978.49,1134.5537837837837,0.6241081081081081,18.183513513513514,67.81861111111111,10.378378378378379,1.5135135135135136,98.31702702702702,263.81,56,0.6607,0.1081,749.62,4.71
2022-02-01,10,33,1,40749.99,1234.8481818181817,0.6491515151515151,18.467272727272725,71.76272727272728,11.727272727272727,1.3636363636363635,98.58090909090909,245.92,56,0.5893,0.0303,727.68,4.39
2022-02-01,11,32,2,40515.66,1266.114375,0.64384375,18.1196875,71.2765625,15.78125,1.2580645161290323,97.634375,864.35,56,0.5714,0.0625,723.49,15.43
2022-02-01,12,30,0,38952.14,1298.4046666666666,0.6613333333333333,18.57633333333333,75.87586206896552,10.3,1.4137931034482758,98.64433333333334,735.47,56,0.5357,0.0,695.57,13.13
2022-02-01,13,30,2,39539.45,1317.9816666666666,0.6628333333333334,18.459,73.58241379310344,11.833333333333334,1.6333333333333333,98.17966666666666,464.15,56,0.5357,0.0667,706.06,8.29
2022-02-01,14,28,1,35197.39,1257.0496428571428,0.6783571428571429,19.08642857142857,72.72538461538461,7.357142857142857,1.0357142857142858,98.96428571428571,336.25,56,0.5,0.0357,628.52,6.0
2022-02-01,15,27,2,35234.56,1304.9837037037037,0.672962962962963,18.84111111111111,73.40384615384616,11.407407407407407,1.1481481481481481,98.57481481481481,384.81,56,0.4821,0.0741,629.19,6.87
2022-02-01,16,25,3,34432.81,1377.3123999999998,0.66244,18.4492,73.7224,13.68,1.28,97.62799999999999,717.72,56,0.4464,0.12,614.87,12.82
2022-02-01,17,22,2,33515.84,1523.4472727272725,0.63,17.795909090909092,68.89,14.909090909090908,1.0454545454545454,97.64090909090909,576.21,56,0.3929,0.0909,598.5,10.29
2022-02-01,18,20,1,33044.52,1652.2259999999999,0.657,18.5295,73.189,12.8,1.0526315789473684,98.8845,733.89,56,0.3571,0.05,590.08,13.11
2022-02-01,19,19,1,27495.73,1447.1436842105263,0.7014736842105262,19.877368421052633,79.70473684210526,7.315789473684211,1.105263157894737,98.98736842105264,202.79,56,0.3393,0.0526,491.0,3.62
2022-02-01,20,18,2,26581.6,1476.7555555555555,0.6757222222222222,18.599444444444444,75.60722222222222,11.944444444444445,1.7777777777777777,99.25555555555555,28.279999999999998,56,0.3214,0.1111,474.67,0.5
2022-02-01,21,16,1,24502.829999999998,1531.4268749999999,0.697625,19.291875,76.641875,10.625,1.3125,99.376875,43.410000000000004,56,0.2857,0.0625,437.55,0.78
2022-02-01,22,15,0,24434.179999999997,1628.945333333333,0.6926666666666667,19.272,76.11666666666666,9.066666666666666,0.8,98.30533333333332,442.66,56,0.2679,0.0,436.32,7.9
2022-02-01,23,15,1,24619.769999999997,1641.3179999999998,0.7120666666666666,19.67733333333333,80.27933333333334,13.6,1.8,97.72133333333333,1573.76,56,0.2679,0.0667,439.64,28.1
2022-02-01,24,14,1,23576.82,1684.0585714285714,0.7076428571428571,20.034285714285716,75.64999999999999,8.428571428571429,1.2142857142857142,98.965,223.43,56,0.25,0.0714,421.01,3.99
2022-02-01,25,13,0,23763.63,1827.9715384615386,0.7182307692307692,20.76076923076923,80.59307692307692,11.153846153846153,0.75,98.33384615384615,190.29999999999998,56,0.2321,0.0,424.35,3.4
2022-02-01,26,13,1,26042.34,2003.2569230769232,0.6761538461538462,19.383846153846154,72.88615384615385,9.23076923076923,1.1538461538461537,98.29461538461538,719.05,56,0.2321,0.0769,465.04,12.84
2022-02-01,27,12,1,25775.11,2147.9258333333332,0.6923333333333334,19.418333333333333,75.49916666666667,13.916666666666666,1.5,97.65916666666668,425.46999999999997,56,0.2143,0.0833,460.27,7.6
2022-02-01,28,11,1,12583.13,1143.920909090909,0.7232727272727272,18.965454545454545,78.89,5.181818181818182,1.1,98.18818181818182,171.7,56,0.1964,0.0909,224.7,3.07
2022-02-01,29,10,1,12439.73,1243.973,0.7019,19.183,78.25800000000001,17.1,0.7777777777777778,97.84299999999999,59.18,56,0.1786,0.1,222.14,1.06
2022-02-01,30,9,0,12732.3,1414.6999999999998,0.7146666666666667,19.901111111111113,76.01777777777778,13.11111111111111,1.3333333333333333,98.89888888888889,27.75,56,0.1607,0.0,227.36,0.5
2022-02-01,31,9,1,12732.3,1414.6999999999998,0.7131111111111111,18.058888888888887,76.80777777777777,12.11111111111111,1.0,99.12777777777778,28.68,56,0.1607,0.1111,227.36,0.51
2022-02-01,32,8,0,12778.05,1597.25625,0.712,20.35,78.9475,5.5,1.125,99.6175,17.849999999999998,56,0.1429,0.0,228.18,0.32
2022-02-01,33,8,1,13137.75,1642.21875,0.746375,21.14,79.44624999999999,7.0,0.5,100.0,0.0,56,0.1429,0.125,234.6,0.0
2022-02-01,34,7,0,11979.54,1711.3628571428574,0.7094285714285714,19.745714285714286,80.25999999999999,10.857142857142858,0.42857142857142855,98.33,317.84000000000003,56,0.125,0.0,213.92,5.68
2022-03-01,0,49,3,33935.2,692.5551020408162,0.5264285714285715,13.624081632653063,58.87562499999999,13.775510204081632,1.4489795918367347,98.17510204081633,502.92,49,1.0,0.0612,692.56,10.26
2022-03-01,1,46,5,33803.23,734.8528260869566,0.5549130434782609,15.198478260869566,62.14409090909091,12.021739130434783,1.4782608695652173,98.52782608695652,465.49,49,0.9388,0.1087,689.86,9.5
2022-03-01,2,41,3,33660.82,820.9956097560976,0.5745365853658537,15.791951219512196,64.38853658536586,14.878048780487806,1.2926829268292683,98.80829268292683,253.42000000000002,49,0.8367,0.0732,686.96,5.17
2022-03-01,3,38,2,33514.05,881.9486842105264,0.6016315789473685,15.987631578947367,67.60513513513513,18.5,1.1842105263157894,98.56026315789474,645.22,49,0.7755,0.0526,683.96,13.17
2022-03-01,4,36,0,31681.280000000002,880.0355555555557,0.6159444444444444,17.68277777777778,67.69666666666666,12.88888888888889,1.2222222222222223,98.89027777777778,265.0,49,0.7347,0.0,646.56,5.41
2022-03-01,5,36,0,31247.34,867.9816666666667,0.6388611111111111,18.523611111111112,71.99638888888889,17.694444444444443,1.3333333333333333,98.58916666666667,392.07,49,0.7347,0.0,637.7,8.0
2022-03-01,6,36,1,31321.260000000002,870.0350000000001,0.6323888888888889,18.3725,69.01083333333332,12.36111111111111,1.1764705882352942,98.20555555555556,180.27,49,0.7347,0.0278,639.21,3.68
2022-03-01,7,35,1,31678.890000000003,905.1111428571429,0.6194285714285714,17.646,67.19058823529411,11.885714285714286,1.6857142857142857,99.36685714285714,199.68,49,0.7143,0.0286,646.51,4.08
2022-03-01,8,34,2,31430.82,924.4358823529411,0.6410882352941176,18.897058823529413,72.24176470588235,16.764705882352942,1.3333333333333333,98.59441176470588,600.95,49,0.6939,0.0588,641.45,12.26
2022-03-01,9,32,0,30513.64,953.55125,0.67096875,19.735,72.9132258064516,11.3125,1.59375,98.7990625,144.88,49,0.6531,0.0,622.73,2.96
2022-03-01,10,32,1,30736.21,960.5065625,0.6639375,19.4584375,72.6909375,11.90625,1.4193548387096775,99.125,92.99000000000001,49,0.6531,0.0312,627.27,1.9
2022-03-01,11,31,2,30998.3,999.9451612903225,0.6677741935483871,20.350967741935484,72.14451612903225,10.32258064516129,1.2258064516129032,98.64483870967742,315.05,49,0.6327,0.0645,632.62,6.43
2022-03-01,12,29,0,29421.37,1014.53,0.6828275862068965,19.780344827586205,75.63035714285715,12.172413793103448,1.1379310344827587,99.25241379310346,453.22,49,0.5918,0.0,600.44,9.25
2022-03-01,13,29,4,29698.9,1024.1000000000001,0.6316551724137931,18.359310344827584,72.41758620689656,15.068965517241379,1.4827586206896552,98.26068965517241,540.96,49,0.5918,0.1379,606.1,11.04
2022-03-01,14,25,4,25383.1,1015.324,0.66768,19.6132,74.2728,11.0,1.7826086956521738,99.12799999999999,60.260000000000005,49,0.5102,0.16,518.02,1.23
2022-03-01,15,21,0,23381.38,1113.3990476190477,0.6384761904761904,17.75952380952381,68.86333333333334,18.476190476190474,1.0,97.5957142857143,500.74,49,0.4286,0.0,477.17,10.22
2022-03-01,16,21,1,22883.09,1089.6709523809525,0.6439999999999999,18.10047619047619,69.59142857142858,8.666666666666666,1.35,98.80714285714285,312.72,49,0.4286,0.0476,467.0,6.38
2022-03-01,17,20,1,23162.62,1158.1309999999999,0.6414,18.923499999999997,68.65599999999999,10.85,1.0,99.058,165.84,49,0.4082,0.05,472.71,3.38
2022-03-01,18,19,0,21872.170000000002,1151.1668421052632,0.6493157894736842,17.56105263157895,68.29842105263158,13.526315789473685,1.3333333333333333,97.52736842105263,172.27,49,0.3878,0.0,446.37,3.52
2022-03-01,19,19,1,22129.030000000002,1164.6857894736843,0.6241578947368421,17.902105263157893,65.73777777777778,7.421052631578948,1.0526315789473684,98.83315789473684,471.13,49,0.3878,0.0526,451.61,9.61
2022-03-01,20,18,0,21590.41,1199.4672222222223,0.6472222222222223,17.59777777777778,71.35062500000001,7.055555555555555,1.2352941176470589,97.99888888888889,227.12,49,0.3673,0.0,440.62,4.64
2022-03-01,21,18,0,22225.83,1234.7683333333334,0.6227777777777778,18.269444444444446,67.92941176470588,15.38888888888889,1.0555555555555556,97.64944444444444,471.45000000000005,49,0.3673,0.0,453.59,9.62
2022-03-01,22,18,3,23394.37,1299.687222222222,0.6426666666666666,17.932222222222222,70.06888888888889,17.61111111111111,0.7777777777777778,97.48388888888888,953.6800000000001,49,0.3673,0.1667,477.44,19.46
2022-03-01,23,15,1,20168.93,1344.5953333333334,0.6511333333333333,18.541999999999998,70.12400000000001,9.333333333333334,1.5,97.95066666666666,492.62,49,0.3061,0.0667,411.61,10.05
2022-03-01,24,14,2,18627.36,1330.5257142857142,0.5985714285714286,17.845000000000002,65.32214285714285,16.071428571428573,0.8571428571428571,96.87,1047.7,49,0.2857,0.1429,380.15,21.38
2022-03-01,25,12,1,13699.580000000002,1141.631666666667,0.6700833333333334,19.933333333333334,70.38166666666666,10.166666666666666,1.8333333333333333,95.98,162.66,49,0.2449,0.0833,279.58,3.32
2022-03-01,26,11,0,14092.7,1281.1545454545455,0.6398181818181818,17.823636363636364,69.61818181818181,4.2727272727272725,1.6363636363636365,97.68,34.1,49,0.2245,0.0,287.61,0.7
2022-03-01,27,11,0,14038.279999999999,1276.2072727272725,0.6160909090909091,17.45909090909091,64.51181818181819,9.363636363636363,1.2727272727272727,96.9709090909091,102.55,49,0.2245,0.0,286.5,2.09
2022-03-01,28,11,1,14087.34,1280.6672727272728,0.5908181818181818,16.319090909090907,66.244,14.272727272727273,1.6363636363636365,96.63636363636364,272.85,49,0.2245,0.0909,287.5,5.57
2022-03-01,29,10,0,14074.789999999999,1407.4789999999998,0.6157999999999999,17.244,69.21900000000001,17.3,1.4,96.35,157.31,49,0.2041,0.0,287.24,3.21
2022-03-01,30,10,1,14040.58,1404.058,0.6395000000000001,17.72,70.334,9.8,0.7,98.396,44.57,49,0.2041,0.1,286.54,0.91
2022-03-01,31,9,1,13494.95,1499.4388888888889,0.6492222222222223,17.726666666666667,74.60000000000001,9.11111111111111,1.5555555555555556,97.18222222222222,121.75,49,0.1837,0.1111,275.41,2.48
2022-03-01,32,8,0,13308.49,1663.56125,0.6703749999999999,18.39375,73.64750000000001,14.375,0.8571428571428571,99.67625,78.34,49,0.1633,0.0,271.6,1.6
2022-03-01,33,8,1,13326.75,1665.84375,0.714625,19.435,80.40625,4.25,1.25,98.7375,128.35,49,0.1633,0.125,271.97,2.62
2022-04-01,0,47,1,61077.700000000004,1299.5255319148937,0.5545744680851065,14.05531914893617,61.309318181818185,17.680851063829788,1.127659574468085,98.40170212765958,915.88,47,1.0,0.0213,1299.53,19.49
2022-04-01,1,46,0,59186.46,1286.6621739130435,0.5874347826086957,15.725217391304348,62.526666666666664,14.0,0.7391304347826086,98.93021739130435,402.34000000000003,47,0.9787,0.0,1259.29,8.56
2022-04-01,2,46,2,59524.44,1294.0095652173914,0.6054347826086957,15.58195652173913,66.91866666666667,10.76086956521739,1.511111111111111,99.18195652173912,340.98,47,0.9787,0.0435,1266.48,7.25
2022-04-01,3,44,3,58970.340000000004,1340.2350000000001,0.6020454545454546,15.886818181818182,66.89954545454545,11.75,0.9545454545454546,98.49545454545455,590.0,47,0.9362,0.0682,1254.69,12.55
2022-04-01,4,41,4,52489.19,1280.2241463414634,0.5957560975609757,17.104634146341464,66.18268292682926,16.170731707317074,0.8536585365853658,98.07439024390244,714.97,47,0.8723,0.0976,1116.79,15.21
2022-04-01,5,37,2,50099.45,1354.039189189189,0.6342162162162163,18.890810810810812,68.45837837837838,17.513513513513512,1.4594594594594594,98.53972972972973,645.26,47,0.7872,0.0541,1065.95,13.73
2022-04-01,6,35,0,43729.28,1249.408,0.6088571428571429,18.02114285714286,63.498,10.971428571428572,1.4285714285714286,98.444,995.79,47,0.7447,0.0,930.41,21.19
2022-04-01,7,35,1,43740.5,1249.7285714285715,0.6340857142857144,17.901142857142855,71.328,13.657142857142857,1.2941176470588236,98.16485714285714,618.93,47,0.7447,0.0286,930.65,13.17
2022-04-01,8,34,2,43504.13,1279.5332352941175,0.658264705882353,18.26029411764706,71.12757575757576,12.823529411764707,0.9705882352941176,98.61235294117648,193.76000000000002,47,0.7234,0.0588,925.62,4.12
2022-04-01,9,32,0,40336.34,1260.510625,0.65353125,18.8446875,72.25451612903225,11.90625,1.2903225806451613,98.749375,163.85,47,0.6809,0.0,858.22,3.49
2022-04-01,10,32,1,41173.8,1286.68125,0.6713125,18.739375,74.35,11.78125,0.9375,98.91375,93.18,47,0.6809,0.0312,876.04,1.98
2022-04-01,11,31,0,40740.42,1314.2070967741936,0.6748064516129032,19.578064516129032,73.72741935483872,10.67741935483871,1.5806451612903225,98.97838709677418,94.28,47,0.6596,0.0,866.82,2.01
2022-04-01,12,31,0,41299.28,1332.2348387096774,0.6772903225806451,19.120967741935484,73.70933333333333,10.548387096774194,0.9354838709677419,99.01548387096774,279.59000000000003,47,0.6596,0.0,878.71,5.95
2022-04-01,13,31,1,41819.86,1349.0277419354838,0.6517419354838709,18.551290322580645,69.17933333333333,11.290322580645162,1.3225806451612903,98.58741935483872,131.38,47,0.6596,0.0323,889.78,2.8
2022-04-01,14,30,0,41262.729999999996,1375.4243333333332,0.6341666666666667,17.953,69.92833333333333,16.266666666666666,1.0666666666666667,97.904,657.64,47,0.6383,0.0,877.93,13.99
2022-04-01,15,30,6,41442.79,1381.4263333333333,0.6396333333333334,18.363999999999997,66.619,13.066666666666666,1.5333333333333334,98.50966666666666,1062.66,47,0.6383,0.2,881.76,22.61
2022-04-01,16,24,0,30750.809999999998,1281.2837499999998,0.66175,18.909166666666668,70.22434782608696,13.166666666666666,0.75,99.14541666666666,66.28,47,0.5106,0.0,654.27,1.41
2022-04-01,17,24,1,31652.67,1318.86125,0.6434166666666666,19.03875,70.37583333333333,12.166666666666666,1.3478260869565217,98.07416666666667,138.46999999999997,47,0.5106,0.0417,673.46,2.95
2022-04-01,18,23,0,32623.82,1418.4269565217392,0.6375217391304348,17.88391304347826,70.84826086956522,14.26086956521739,0.782608695652174,97.95391304347827,153.46,47,0.4894,0.0,694.12,3.27
2022-04-01,19,23,1,33504.83,1456.7317391304348,0.6724782608695652,19.428260869565218,71.25681818181819,15.434782608695652,1.391304347826087,98.75521739130434,130.69,47,0.4894,0.0435,712.87,2.78
2022-04-01,20,22,1,36103.43,1641.065,0.6725454545454546,19.917272727272728,73.03818181818181,10.772727272727273,0.8181818181818182,98.58000000000001,176.55,47,0.4681,0.0455,768.16,3.76
2022-04-01,21,21,0,36721.72,1748.6533333333334,0.679952380952381,18.882857142857144,70.35904761904762,9.19047619047619,0.7619047619047619,98.86476190476189,60.339999999999996,47,0.4468,0.0,781.31,1.28
2022-04-01,22,21,3,37060.55,1764.7880952380954,0.6745714285714286,18.324285714285715,73.55761904761906,13.761904761904763,1.1428571428571428,99.02095238095238,145.05,47,0.4468,0.1429,788.52,3.09
2022-04-01,23,18,2,35402.67,1966.8149999999998,0.6854444444444444,19.53944444444444,73.96222222222222,7.833333333333333,1.1111111111111112,98.88111111111111,813.11,47,0.383,0.1111,753.25,17.3
2022-04-01,24,16,1,20159.84,1259.99,0.661,19.201875,71.000625,9.875,1.125,98.258125,83.26,47,0.3404,0.0625,428.93,1.77
2022-04-01,25,15,1,20451.760000000002,1363.4506666666668,0.66,17.46066666666667,73.29076923076923,13.4,1.1333333333333333,97.57733333333334,246.46,47,0.3191,0.0667,435.14,5.24
2022-04-01,26,14,1,13507.68,964.8342857142858,0.6133571428571428,16.59857142857143,64.83785714285715,13.642857142857142,0.6428571428571429,97.12142857142858,294.65999999999997,47,0.2979,0.0714,287.4,6.27
2022-04-01,27,13,1,12606.35,969.7192307692308,0.6046153846153846,17.53153846153846,67.43461538461538,16.53846153846154,1.3846153846153846,96.16538461538462,276.76,47,0.2766,0.0769,268.22,5.89
2022-04-01,28,12,2,12516.91,1043.0758333333333,0.5985833333333334,16.331666666666667,61.93416666666667,14.416666666666666,1.5,98.005,31.53,47,0.2553,0.1667,266.32,0.67
2022-04-01,29,10,1,11947.74,1194.774,0.6511,19.929,67.974,14.6,0.6,97.062,129.82,47,0.2128,0.1,254.21,2.76
2022-04-01,30,9,0,7955.27,883.9188888888889,0.6186666666666666,17.125555555555554,65.92999999999999,14.333333333333334,1.5555555555555556,96.83777777777777,179.52,47,0.1915,0.0,169.26,3.82
2022-04-01,31,9,1,8767.06,974.1177777777777,0.6547777777777778,18.518888888888892,67.75666666666667,9.222222222222221,1.1111111111111112,97.13888888888889,56.029999999999994,47,0.1915,0.1111,186.53,1.19
2022-04-01,32,8,0,8748.48,1093.56,0.60225,17.0575,64.04375,15.375,0.7142857142857143,97.68125,93.55,47,0.1702,0.0,186.14,1.99
2022-05-01,0,46,0,86683.22,1884.4178260869564,0.5681521739130435,14.306521739130435,62.99930232558139,13.652173913043478,1.108695652173913,98.8836956521739,361.7,46,1.0,0.0,1884.42,7.86
2022-05-01,1,46,0,76372.9,1660.2804347826086,0.5830434782608696,15.68695652173913,64.18309523809523,14.391304347826088,1.5434782608695652,98.95108695652173,376.08,46,1.0,0.0,1660.28,8.18
2022-05-01,2,46,1,76653.69,1666.3845652173914,0.5792391304347826,16.051739130434783,62.790000000000006,15.434782608695652,1.0666666666666667,98.93304347826087,508.72,46,1.0,0.0217,1666.38,11.06
2022-05-01,3,45,1,74700.41,1660.0091111111112,0.6077555555555556,16.724888888888888,66.208,13.066666666666666,1.2272727272727273,98.31822222222222,1882.21,46,0.9783,0.0222,1623.92,40.92
2022-05-01,4,44,0,73273.90000000001,1665.3159090909094,0.6195909090909091,17.0775,67.46833333333333,13.681818181818182,1.2790697674418605,98.2365909090909,753.73,46,0.9565,0.0,1592.91,16.39
